date,product_id,quantity_sold,revenue
2026-08-09,P1033,17,32468.81
2026-08-10,P1033,10,19099.3
2026-08-11,P1033,15,28648.95
2026-08-12,P1033,12,22919.16
2026-08-13,P1033,10,19099.3
2026-08-14,P1033,11,21009.23
2026-08-15,P1033,14,26739.02
2026-08-16,P1033,13,24829.09
2026-08-17,P1033,20,38198.6
2026-08-18,P1033,9,17189.37
2026-08-19,P1033,14,26739.02
2026-08-20,P1033,5,9549.65
2026-08-21,P1033,9,17189.37
2026-08-22,P1033,12,22919.16
2026-08-23,P1033,12,22919.16
2026-08-24,P1033,11,21009.23
2026-08-25,P1033,8,15279.44
2026-08-26,P1033,9,17189.37
2026-08-27,P1033,10,19099.3
2026-08-28,P1033,15,28648.95
2026-08-29,P1033,9,17189.37
2026-08-30,P1033,21,40108.53
2026-08-31,P1033,16,30558.88
2026-09-01,P1033,6,11459.58
2026-09-02,P1033,16,30558.88
2026-09-03,P1033,11,21009.23
2026-03-08,P1034,10,13472.5
2026-03-09,P1034,9,12125.25
2026-03-10,P1034,12,16167.0
2026-03-11,P1034,3,4041.75
2026-03-12,P1034,6,8083.5
2026-03-13,P1034,5,6736.25
2026-03-14,P1034,11,14819.75
2026-03-15,P1034,10,13472.5
2026-03-16,P1034,7,9430.75
2026-03-17,P1034,9,12125.25
2026-03-18,P1034,10,13472.5
2026-03-19,P1034,6,8083.5
2026-03-20,P1034,5,6736.25
2026-03-21,P1034,10,13472.5
2026-03-22,P1034,8,10778.0
2026-03-23,P1034,9,12125.25
2026-03-24,P1034,5,6736.25
2026-03-25,P1034,3,4041.75
2026-03-26,P1034,5,6736.25
2026-03-27,P1034,9,12125.25
2026-03-28,P1034,6,8083.5
2026-03-29,P1034,5,6736.25
2026-03-30,P1034,7,9430.75
2026-03-31,P1034,7,9430.75
2026-04-01,P1034,4,5389.0
2026-04-02,P1034,2,2694.5
2026-04-03,P1034,6,8083.5
2026-04-04,P1034,8,10778.0
2026-04-05,P1034,9,12125.25
2026-04-06,P1034,8,10778.0
2026-04-07,P1034,9,12125.25
2026-04-08,P1034,8,10778.0
2026-04-09,P1034,8,10778.0
2026-04-10,P1034,9,12125.25
2026-04-11,P1034,11,14819.75
2026-04-12,P1034,9,12125.25
2026-04-13,P1034,16,21556.0
2026-04-14,P1034,5,6736.25
2026-04-15,P1034,14,18861.5
2026-04-16,P1034,13,17514.25
2026-04-17,P1034,12,16167.0
2026-04-18,P1034,8,10778.0
2026-04-19,P1034,13,17514.25
2026-04-20,P1034,5,6736.25
2026-04-21,P1034,5,6736.25
2026-04-23,P1034,3,4041.75
2026-04-24,P1034,3,4041.75
2026-04-25,P1034,5,6736.25
2026-04-26,P1034,12,16167.0
2026-04-27,P1034,6,8083.5
2026-04-28,P1034,3,4041.75
2026-04-29,P1034,4,5389.0
2026-04-30,P1034,3,4041.75
2026-05-01,P1034,4,5389.0
2026-05-02,P1034,11,14819.75
2026-05-03,P1034,9,12125.25
2026-05-04,P1034,11,14819.75
2026-05-05,P1034,6,8083.5
2026-05-06,P1034,2,2694.5
2026-05-07,P1034,4,5389.0
2026-05-08,P1034,4,5389.0
2026-05-09,P1034,11,14819.75
2026-05-10,P1034,12,16167.0
2026-05-11,P1034,9,12125.25
2026-05-12,P1034,7,9430.75
2026-05-13,P1034,19,25597.75
2026-05-14,P1034,14,18861.5
2026-05-15,P1034,8,10778.0
2026-05-16,P1034,8,10778.0
2026-05-17,P1034,13,17514.25
2026-05-18,P1034,7,9430.75
2026-05-19,P1034,9,12125.25
2026-05-20,P1034,12,16167.0
2026-05-21,P1034,7,9430.75
2026-05-22,P1034,6,8083.5
2026-05-23,P1034,9,12125.25
2026-05-24,P1034,11,14819.75
2026-05-25,P1034,1,1347.25
2026-05-26,P1034,6,8083.5
2026-05-27,P1034,7,9430.75
2026-05-28,P1034,4,5389.0
2026-05-29,P1034,8,10778.0
2026-05-30,P1034,3,4041.75
2026-05-31,P1034,7,9430.75
2026-06-01,P1034,4,5389.0
2026-06-02,P1034,7,9430.75
2026-06-03,P1034,4,5389.0
2026-06-04,P1034,9,12125.25
2026-06-05,P1034,11,14819.75
2026-06-06,P1034,3,4041.75
2026-06-07,P1034,15,20208.75
2026-06-08,P1034,8,10778.0
2026-06-09,P1034,5,6736.25
2026-06-10,P1034,11,14819.75
2026-06-11,P1034,8,10778.0
2026-06-12,P1034,7,9430.75
2026-06-13,P1034,11,14819.75
2026-06-14,P1034,11,14819.75
2026-06-15,P1034,14,18861.5
2026-06-16,P1034,5,6736.25
2026-06-17,P1034,7,9430.75
2026-06-18,P1034,10,13472.5
2026-06-19,P1034,11,14819.75
2026-06-20,P1034,9,12125.25
2026-06-21,P1034,10,13472.5
2026-06-22,P1034,6,8083.5
2026-06-23,P1034,4,5389.0
2026-06-24,P1034,6,8083.5
2026-06-25,P1034,10,13472.5
2026-06-26,P1034,2,2694.5
2026-06-27,P1034,10,13472.5
2026-06-28,P1034,10,13472.5
2026-06-29,P1034,8,10778.0
2026-06-30,P1034,6,8083.5
2026-07-01,P1034,6,8083.5
2026-07-02,P1034,3,4041.75
2026-07-03,P1034,15,20208.75
2026-07-04,P1034,9,12125.25
2026-07-05,P1034,9,12125.25
2026-07-06,P1034,6,8083.5
2026-07-07,P1034,13,17514.25
2026-07-08,P1034,6,8083.5
2026-07-09,P1034,12,16167.0
2026-07-10,P1034,10,13472.5
2026-07-11,P1034,11,14819.75
2026-07-12,P1034,10,13472.5
2026-07-13,P1034,16,21556.0
2026-07-14,P1034,7,9430.75
2026-07-15,P1034,3,4041.75
2026-07-16,P1034,16,21556.0
2026-07-17,P1034,13,17514.25
2026-07-18,P1034,11,14819.75
2026-07-19,P1034,12,16167.0
2026-07-20,P1034,12,16167.0
2026-07-21,P1034,7,9430.75
2026-07-22,P1034,12,16167.0
2026-07-23,P1034,6,8083.5
2026-07-24,P1034,1,1347.25
2026-07-25,P1034,13,17514.25
2026-07-26,P1034,9,12125.25
2026-07-27,P1034,6,8083.5
2026-07-28,P1034,6,8083.5
2026-07-29,P1034,7,9430.75
2026-07-30,P1034,5,6736.25
2026-07-31,P1034,12,16167.0
2026-08-01,P1034,7,9430.75
2026-08-02,P1034,9,12125.25
2026-08-03,P1034,8,10778.0
2026-08-04,P1034,9,12125.25
2026-08-05,P1034,10,13472.5
2026-08-06,P1034,6,8083.5
2026-08-07,P1034,12,16167.0
2026-08-08,P1034,8,10778.0
2026-08-09,P1034,10,13472.5
2026-08-10,P1034,8,10778.0
2026-08-11,P1034,8,10778.0
2026-08-12,P1034,14,18861.5
2026-08-13,P1034,12,16167.0
2026-08-14,P1034,16,21556.0
2026-08-15,P1034,13,17514.25
2026-08-16,P1034,15,20208.75
2026-08-17,P1034,5,6736.25
2026-08-18,P1034,6,8083.5
2026-08-19,P1034,12,16167.0
2026-08-20,P1034,4,5389.0
2026-08-21,P1034,15,20208.75
2026-08-22,P1034,11,14819.75
2026-08-23,P1034,4,5389.0
2026-08-24,P1034,9,12125.25
2026-08-25,P1034,8,10778.0
2026-08-26,P1034,8,10778.0
2026-08-27,P1034,7,9430.75
2026-08-28,P1034,1,1347.25
2026-08-29,P1034,7,9430.75
2026-08-30,P1034,9,12125.25
2026-08-31,P1034,7,9430.75
2026-09-01,P1034,7,9430.75
2026-09-02,P1034,8,10778.0
2026-09-03,P1034,6,8083.5
2026-03-08,P1035,10,25348.1
2026-03-09,P1035,8,20278.48
2026-03-10,P1035,7,17743.67
2026-03-11,P1035,11,27882.91
2026-03-12,P1035,12,30417.72
2026-03-13,P1035,11,27882.91
2026-03-14,P1035,15,38022.15
2026-03-15,P1035,22,55765.82
2026-03-16,P1035,8,20278.48
2026-03-17,P1035,17,43091.77
2026-03-18,P1035,9,22813.29
2026-03-19,P1035,10,25348.1
2026-03-20,P1035,13,32952.53
2026-03-21,P1035,23,58300.63
2026-03-22,P1035,15,38022.15
2026-03-23,P1035,12,30417.72
2026-03-24,P1035,10,25348.1
2026-03-25,P1035,8,20278.48
2026-03-26,P1035,9,22813.29
2026-03-27,P1035,12,30417.72
2026-03-28,P1035,10,25348.1
2026-03-29,P1035,8,20278.48
2026-03-30,P1035,12,30417.72
2026-03-31,P1035,5,12674.05
2026-04-01,P1035,9,22813.29
2026-04-02,P1035,6,15208.86
2026-04-03,P1035,3,7604.43
2026-04-04,P1035,12,30417.72
2026-04-05,P1035,13,32952.53
2026-04-06,P1035,10,25348.1
2026-04-07,P1035,15,38022.15
2026-04-08,P1035,15,38022.15
2026-04-09,P1035,11,27882.91
2026-04-10,P1035,17,43091.77
2026-04-11,P1035,8,20278.48
2026-04-12,P1035,19,48161.39
2026-04-13,P1035,10,25348.1
2026-04-14,P1035,13,32952.53
2026-04-15,P1035,13,32952.53
2026-04-16,P1035,13,32952.53
2026-04-17,P1035,9,22813.29
2026-04-18,P1035,22,55765.82
2026-04-19,P1035,15,38022.15
2026-04-20,P1035,10,25348.1
2026-04-21,P1035,11,27882.91
2026-04-22,P1035,11,27882.91
2026-04-23,P1035,15,38022.15
2026-04-24,P1035,3,7604.43
2026-04-25,P1035,13,32952.53
2026-04-26,P1035,10,25348.1
2026-04-27,P1035,9,22813.29
2026-04-28,P1035,10,25348.1
2026-04-29,P1035,4,10139.24
2026-04-30,P1035,7,17743.67
2026-05-01,P1035,9,22813.29
2026-05-02,P1035,12,30417.72
2026-05-03,P1035,21,53231.01
2026-05-04,P1035,9,22813.29
2026-05-05,P1035,11,27882.91
2026-05-06,P1035,9,22813.29
2026-05-07,P1035,15,38022.15
2026-05-08,P1035,10,25348.1
2026-05-09,P1035,17,43091.77
2026-05-10,P1035,22,55765.82
2026-05-11,P1035,11,27882.91
2026-05-12,P1035,13,32952.53
2026-05-13,P1035,18,45626.58
2026-05-14,P1035,11,27882.91
2026-05-15,P1035,8,20278.48
2026-05-16,P1035,10,25348.1
2026-05-17,P1035,18,45626.58
2026-05-18,P1035,7,17743.67
2026-05-19,P1035,11,27882.91
2026-05-20,P1035,10,25348.1
2026-05-21,P1035,11,27882.91
2026-05-22,P1035,15,38022.15
2026-05-23,P1035,15,38022.15
2026-05-24,P1035,12,30417.72
2026-05-25,P1035,13,32952.53
2026-05-26,P1035,16,40556.96
2026-05-27,P1035,12,30417.72
2026-05-28,P1035,10,25348.1
2026-05-29,P1035,9,22813.29
2026-05-30,P1035,13,32952.53
2026-05-31,P1035,14,35487.34
2026-06-01,P1035,13,32952.53
2026-06-02,P1035,15,38022.15
2026-06-03,P1035,15,38022.15
2026-06-04,P1035,7,17743.67
2026-06-05,P1035,9,22813.29
2026-06-06,P1035,14,35487.34
2026-06-07,P1035,12,30417.72
2026-06-08,P1035,10,25348.1
2026-06-09,P1035,15,38022.15
2026-06-10,P1035,14,35487.34
2026-06-11,P1035,12,30417.72
2026-06-12,P1035,22,55765.82
2026-06-13,P1035,18,45626.58
2026-06-14,P1035,17,43091.77
2026-06-15,P1035,14,35487.34
2026-06-16,P1035,13,32952.53
2026-06-17,P1035,13,32952.53
2026-06-18,P1035,12,30417.72
2026-06-19,P1035,11,27882.91
2026-06-20,P1035,17,43091.77
2026-06-21,P1035,15,38022.15
2026-06-22,P1035,5,12674.05
2026-06-23,P1035,11,27882.91
2026-06-24,P1035,13,32952.53
2026-06-25,P1035,10,25348.1
2026-06-26,P1035,9,22813.29
2026-06-27,P1035,10,25348.1
2026-06-28,P1035,15,38022.15
2026-06-29,P1035,10,25348.1
2026-06-30,P1035,14,35487.34
2026-07-01,P1035,9,22813.29
2026-07-02,P1035,8,20278.48
2026-07-03,P1035,11,27882.91
2026-07-04,P1035,10,25348.1
2026-07-05,P1035,7,17743.67
2026-07-06,P1035,14,35487.34
2026-07-07,P1035,11,27882.91
2026-07-08,P1035,13,32952.53
2026-07-09,P1035,17,43091.77
2026-07-10,P1035,16,40556.96
2026-07-11,P1035,22,55765.82
2026-07-12,P1035,19,48161.39
2026-07-13,P1035,18,45626.58
2026-07-14,P1035,12,30417.72
2026-07-15,P1035,15,38022.15
2026-07-16,P1035,16,40556.96
2026-07-17,P1035,14,35487.34
2026-07-18,P1035,15,38022.15
2026-07-19,P1035,22,55765.82
2026-07-20,P1035,16,40556.96
2026-07-21,P1035,11,27882.91
2026-07-22,P1035,15,38022.15
2026-07-23,P1035,11,27882.91
2026-07-24,P1035,10,25348.1
2026-07-25,P1035,11,27882.91
2026-07-26,P1035,18,45626.58
2026-07-27,P1035,18,45626.58
2026-07-28,P1035,17,43091.77
2026-07-29,P1035,11,27882.91
2026-07-30,P1035,9,22813.29
2026-07-31,P1035,13,32952.53
2026-08-01,P1035,5,12674.05
2026-08-02,P1035,24,60835.44
2026-08-03,P1035,9,22813.29
2026-08-04,P1035,15,38022.15
2026-08-05,P1035,7,17743.67
2026-08-06,P1035,15,38022.15
2026-08-07,P1035,14,35487.34
2026-08-08,P1035,20,50696.2
2026-08-09,P1035,21,53231.01
2026-08-10,P1035,21,53231.01
2026-08-11,P1035,21,53231.01
2026-08-12,P1035,15,38022.15
2026-08-13,P1035,13,32952.53
2026-08-14,P1035,13,32952.53
2026-08-15,P1035,19,48161.39
2026-08-16,P1035,16,40556.96
2026-08-17,P1035,4,10139.24
2026-08-18,P1035,11,27882.91
2026-08-19,P1035,10,25348.1
2026-08-20,P1035,11,27882.91
2026-08-21,P1035,10,25348.1
2026-08-22,P1035,14,35487.34
2026-08-23,P1035,14,35487.34
2026-08-24,P1035,6,15208.86
2026-08-25,P1035,4,10139.24
2026-08-26,P1035,6,15208.86
2026-08-27,P1035,15,38022.15
2026-08-28,P1035,9,22813.29
2026-08-29,P1035,14,35487.34
2026-08-30,P1035,12,30417.72
2026-08-31,P1035,10,25348.1
2026-09-01,P1035,8,20278.48
2026-09-02,P1035,18,45626.58
2026-09-03,P1035,13,32952.53
2026-03-08,P1036,10,10682.9
2026-03-09,P1036,15,16024.35
2026-03-10,P1036,11,11751.19
2026-03-11,P1036,14,14956.06
2026-03-12,P1036,12,12819.48
2026-03-13,P1036,13,13887.77
2026-03-14,P1036,24,25638.96
2026-03-15,P1036,25,26707.25
2026-03-16,P1036,16,17092.64
2026-03-17,P1036,15,16024.35
2026-03-18,P1036,15,16024.35
2026-03-19,P1036,21,22434.09
2026-03-20,P1036,17,18160.93
2026-03-21,P1036,16,17092.64
2026-03-22,P1036,9,9614.61
2026-03-23,P1036,11,11751.19
2026-03-24,P1036,14,
2026-03-25,P1036,13,13887.77
2026-03-26,P1036,7,7478.03
2026-03-27,P1036,4,4273.16
2026-03-28,P1036,11,11751.19
2026-03-29,P1036,10,10682.9
2026-03-30,P1036,8,8546.32
2026-03-31,P1036,7,7478.03
2026-04-01,P1036,14,14956.06
2026-04-02,P1036,3,3204.87
2026-04-03,P1036,7,7478.03
2026-04-04,P1036,9,9614.61
2026-04-05,P1036,10,10682.9
2026-04-06,P1036,10,10682.9
2026-04-07,P1036,13,13887.77
2026-04-08,P1036,7,7478.03
2026-04-09,P1036,10,10682.9
2026-04-10,P1036,12,12819.48
2026-04-11,P1036,16,17092.64
2026-04-12,P1036,17,18160.93
2026-04-13,P1036,16,17092.64
2026-04-14,P1036,12,12819.48
2026-04-15,P1036,19,20297.51
2026-04-16,P1036,16,17092.64
2026-04-17,P1036,22,23502.38
2026-04-18,P1036,14,14956.06
2026-04-19,P1036,22,23502.38
2026-04-20,P1036,15,16024.35
2026-04-21,P1036,16,17092.64
2026-04-22,P1036,16,17092.64
2026-04-23,P1036,9,9614.61
2026-04-24,P1036,14,14956.06
2026-04-25,P1036,14,14956.06
2026-04-26,P1036,12,12819.48
2026-04-27,P1036,6,6409.74
2026-04-28,P1036,5,5341.45
2026-04-29,P1036,11,11751.19
2026-04-30,P1036,7,7478.03
2026-05-01,P1036,7,7478.03
2026-05-02,P1036,9,9614.61
2026-05-03,P1036,13,13887.77
2026-05-04,P1036,9,9614.61
2026-05-05,P1036,10,10682.9
2026-05-06,P1036,9,9614.61
2026-05-07,P1036,7,7478.03
2026-05-08,P1036,16,17092.64
2026-05-09,P1036,15,16024.35
2026-05-10,P1036,17,18160.93
2026-05-11,P1036,16,17092.64
2026-05-12,P1036,12,12819.48
2026-05-13,P1036,14,14956.06
2026-05-14,P1036,11,11751.19
2026-05-15,P1036,20,21365.8
2026-05-16,P1036,26,27775.54
2026-05-17,P1036,21,22434.09
2026-05-18,P1036,14,14956.06
2026-05-19,P1036,12,12819.48
2026-05-20,P1036,13,13887.77
2026-05-21,P1036,13,13887.77
2026-05-22,P1036,11,11751.19
2026-05-23,P1036,19,20297.51
2026-05-24,P1036,12,12819.48
2026-05-25,P1036,10,10682.9
2026-05-26,P1036,11,11751.19
2026-05-27,P1036,7,7478.03
2026-05-28,P1036,6,6409.74
2026-05-29,P1036,4,4273.16
2026-05-30,P1036,10,10682.9
2026-05-31,P1036,9,9614.61
2026-06-01,P1036,13,13887.77
2026-06-02,P1036,12,12819.48
2026-06-03,P1036,7,7478.03
2026-06-04,P1036,14,14956.06
2026-06-05,P1036,8,8546.32
2026-06-06,P1036,11,11751.19
2026-06-07,P1036,19,20297.51
2026-06-08,P1036,20,21365.8
2026-06-09,P1036,16,17092.64
2026-06-10,P1036,16,17092.64
2026-06-11,P1036,17,18160.93
2026-06-12,P1036,20,21365.8
2026-06-13,P1036,26,27775.54
2026-06-14,P1036,17,18160.93
2026-06-15,P1036,21,22434.09
2026-06-16,P1036,18,19229.22
2026-06-17,P1036,15,16024.35
2026-06-18,P1036,15,16024.35
2026-06-19,P1036,16,17092.64
2026-06-20,P1036,13,13887.77
2026-06-21,P1036,15,16024.35
2026-06-22,P1036,15,16024.35
2026-06-23,P1036,9,9614.61
2026-06-24,P1036,17,18160.93
2026-06-25,P1036,7,7478.03
2026-06-26,P1036,7,7478.03
2026-06-27,P1036,16,17092.64
2026-06-28,P1036,9,9614.61
2026-06-29,P1036,12,12819.48
2026-06-30,P1036,6,6409.74
2026-07-01,P1036,9,9614.61
2026-07-02,P1036,7,7478.03
2026-07-03,P1036,10,10682.9
2026-07-04,P1036,19,20297.51
2026-07-05,P1036,11,11751.19
2026-07-06,P1036,16,17092.64
2026-07-07,P1036,15,16024.35
2026-07-08,P1036,10,10682.9
2026-07-09,P1036,14,14956.06
2026-07-10,P1036,21,22434.09
2026-07-11,P1036,14,14956.06
2026-07-12,P1036,23,24570.67
2026-07-13,P1036,23,24570.67
2026-07-14,P1036,21,22434.09
2026-07-15,P1036,25,26707.25
2026-07-16,P1036,11,11751.19
2026-07-17,P1036,15,16024.35
2026-07-18,P1036,28,29912.12
2026-07-19,P1036,30,32048.7
2026-07-20,P1036,19,20297.51
2026-07-21,P1036,16,17092.64
2026-07-22,P1036,10,10682.9
2026-07-23,P1036,5,5341.45
2026-07-24,P1036,16,17092.64
2026-07-25,P1036,11,11751.19
2026-07-26,P1036,12,12819.48
2026-07-27,P1036,8,8546.32
2026-07-28,P1036,9,9614.61
2026-07-29,P1036,8,8546.32
2026-07-30,P1036,10,10682.9
2026-07-31,P1036,7,7478.03
2026-08-01,P1036,9,9614.61
2026-08-02,P1036,14,14956.06
2026-08-03,P1036,8,8546.32
2026-08-04,P1036,15,16024.35
2026-08-05,P1036,14,14956.06
2026-08-06,P1036,15,16024.35
2026-08-07,P1036,18,19229.22
2026-08-08,P1036,27,28843.83
2026-08-09,P1036,24,25638.96
2026-08-10,P1036,31,33116.99
2026-08-11,P1036,21,22434.09
2026-08-12,P1036,14,14956.06
2026-08-13,P1036,16,17092.64
2026-08-14,P1036,24,25638.96
2026-08-15,P1036,28,29912.12
2026-08-16,P1036,27,28843.83
2026-08-17,P1036,19,20297.51
2026-08-18,P1036,16,17092.64
2026-08-19,P1036,15,16024.35
2026-08-20,P1036,12,12819.48
2026-08-21,P1036,12,12819.48
2026-08-22,P1036,10,10682.9
2026-08-23,P1036,16,17092.64
2026-08-24,P1036,9,9614.61
2026-08-25,P1036,9,9614.61
2026-08-26,P1036,8,8546.32
2026-08-27,P1036,9,9614.61
2026-08-28,P1036,10,10682.9
2026-08-29,P1036,6,6409.74
2026-08-30,P1036,13,13887.77
2026-08-31,P1036,10,10682.9
2026-09-01,P1036,12,12819.48
2026-09-02,P1036,14,14956.06
2026-09-03,P1036,16,17092.64
2026-03-08,P1037,8,2959.04
2026-03-09,P1037,7,2589.16
2026-03-10,P1037,8,2959.04
2026-03-11,P1037,6,2219.28
2026-03-12,P1037,4,1479.52
2026-03-13,P1037,1,369.88
2026-03-14,P1037,5,1849.4
2026-03-15,P1037,6,2219.28
2026-03-16,P1037,8,2959.04
2026-03-17,P1037,3,1109.64
2026-03-18,P1037,3,1109.64
2026-03-19,P1037,9,3328.92
2026-03-20,P1037,7,2589.16
2026-03-21,P1037,5,1849.4
2026-03-22,P1037,4,1479.52
2026-03-23,P1037,4,1479.52
2026-03-24,P1037,7,2589.16
2026-03-25,P1037,7,2589.16
2026-03-26,P1037,7,2589.16
2026-03-27,P1037,8,2959.04
2026-03-28,P1037,2,739.76
2026-03-29,P1037,8,2959.04
2026-03-30,P1037,10,3698.8
2026-03-31,P1037,7,2589.16
2026-04-01,P1037,5,1849.4
2026-04-02,P1037,8,2959.04
2026-04-03,P1037,5,1849.4
2026-04-04,P1037,2,739.76
2026-04-05,P1037,9,3328.92
2026-04-06,P1037,8,2959.04
2026-04-07,P1037,2,739.76
2026-04-08,P1037,6,2219.28
2026-04-09,P1037,5,1849.4
2026-04-10,P1037,7,2589.16
2026-04-11,P1037,3,1109.64
2026-04-12,P1037,4,1479.52
2026-04-13,P1037,8,2959.04
2026-04-14,P1037,7,2589.16
2026-04-15,P1037,6,2219.28
2026-04-16,P1037,3,1109.64
2026-04-17,P1037,8,2959.04
2026-04-18,P1037,10,3698.8
2026-04-19,P1037,6,2219.28
2026-04-20,P1037,8,2959.04
2026-04-21,P1037,4,1479.52
2026-04-22,P1037,9,3328.92
2026-04-23,P1037,6,2219.28
2026-04-24,P1037,7,2589.16
2026-04-25,P1037,9,3328.92
2026-04-26,P1037,9,3328.92
2026-04-27,P1037,6,2219.28
2026-04-28,P1037,3,1109.64
2026-04-29,P1037,4,1479.52
2026-04-30,P1037,8,2959.04
2026-05-01,P1037,6,2219.28
2026-05-02,P1037,2,739.76
2026-05-03,P1037,4,1479.52
2026-05-04,P1037,6,2219.28
2026-05-05,P1037,6,2219.28
2026-05-06,P1037,5,1849.4
2026-05-07,P1037,3,1109.64
2026-05-08,P1037,2,739.76
2026-05-09,P1037,7,2589.16
2026-05-10,P1037,13,4808.44
2026-05-11,P1037,7,2589.16
2026-05-12,P1037,5,1849.4
2026-05-13,P1037,2,739.76
2026-05-14,P1037,7,2589.16
2026-05-15,P1037,5,1849.4
2026-05-16,P1037,7,2589.16
2026-05-17,P1037,7,2589.16
2026-05-18,P1037,9,3328.92
2026-05-19,P1037,2,739.76
2026-05-20,P1037,8,2959.04
2026-05-21,P1037,4,1479.52
2026-05-22,P1037,5,
2026-05-23,P1037,5,1849.4
2026-05-24,P1037,4,1479.52
2026-05-25,P1037,3,1109.64
2026-05-26,P1037,7,2589.16
2026-05-27,P1037,3,1109.64
2026-05-28,P1037,4,1479.52
2026-05-29,P1037,2,739.76
2026-05-30,P1037,5,1849.4
2026-05-31,P1037,7,2589.16
2026-06-01,P1037,4,1479.52
2026-06-02,P1037,3,1109.64
2026-06-03,P1037,5,1849.4
2026-06-04,P1037,4,1479.52
2026-06-05,P1037,6,2219.28
2026-06-06,P1037,11,4068.68
2026-06-07,P1037,11,4068.68
2026-06-08,P1037,6,2219.28
2026-06-09,P1037,7,2589.16
2026-06-10,P1037,9,3328.92
2026-06-11,P1037,7,2589.16
2026-06-12,P1037,7,2589.16
2026-06-13,P1037,5,1849.4
2026-06-14,P1037,7,2589.16
2026-06-15,P1037,9,3328.92
2026-06-16,P1037,7,2589.16
2026-06-17,P1037,9,3328.92
2026-06-18,P1037,10,3698.8
2026-06-19,P1037,5,1849.4
2026-06-20,P1037,7,2589.16
2026-06-21,P1037,5,1849.4
2026-06-22,P1037,4,1479.52
2026-06-23,P1037,10,3698.8
2026-06-24,P1037,3,1109.64
2026-06-25,P1037,3,1109.64
2026-06-26,P1037,8,2959.04
2026-06-27,P1037,9,3328.92
2026-06-28,P1037,4,1479.52
2026-06-29,P1037,2,739.76
2026-06-30,P1037,3,1109.64
2026-07-01,P1037,3,1109.64
2026-07-02,P1037,6,2219.28
2026-07-03,P1037,7,2589.16
2026-07-04,P1037,12,4438.56
2026-07-05,P1037,14,5178.32
2026-07-06,P1037,5,1849.4
2026-07-07,P1037,8,2959.04
2026-07-08,P1037,6,2219.28
2026-07-09,P1037,6,2219.28
2026-07-10,P1037,9,3328.92
2026-07-11,P1037,5,1849.4
2026-07-12,P1037,8,2959.04
2026-07-13,P1037,5,1849.4
2026-07-14,P1037,7,2589.16
2026-07-15,P1037,7,2589.16
2026-07-16,P1037,8,2959.04
2026-07-17,P1037,4,1479.52
2026-07-18,P1037,8,2959.04
2026-07-19,P1037,9,3328.92
2026-07-20,P1037,5,1849.4
2026-07-22,P1037,4,1479.52
2026-07-23,P1037,5,1849.4
2026-07-25,P1037,4,1479.52
2026-07-26,P1037,4,1479.52
2026-07-27,P1037,6,2219.28
2026-07-28,P1037,8,2959.04
2026-07-29,P1037,1,369.88
2026-07-30,P1037,5,1849.4
2026-07-31,P1037,2,739.76
2026-08-01,P1037,7,2589.16
2026-08-02,P1037,9,3328.92
2026-08-03,P1037,8,2959.04
2026-08-04,P1037,4,1479.52
2026-08-05,P1037,7,2589.16
2026-08-06,P1037,8,2959.04
2026-08-07,P1037,5,1849.4
2026-08-08,P1037,7,2589.16
2026-08-09,P1037,3,1109.64
2026-08-10,P1037,10,3698.8
2026-08-11,P1037,10,3698.8
2026-08-12,P1037,8,2959.04
2026-08-13,P1037,13,4808.44
2026-08-14,P1037,3,1109.64
2026-08-15,P1037,5,1849.4
2026-08-16,P1037,13,4808.44
2026-08-17,P1037,6,2219.28
2026-08-18,P1037,10,3698.8
2026-08-19,P1037,4,1479.52
2026-08-20,P1037,6,2219.28
2026-08-21,P1037,4,1479.52
2026-08-22,P1037,5,1849.4
2026-08-23,P1037,3,1109.64
2026-08-24,P1037,8,2959.04
2026-08-25,P1037,7,2589.16
2026-08-26,P1037,5,1849.4
2026-08-27,P1037,4,1479.52
2026-08-28,P1037,8,2959.04
2026-08-29,P1037,6,2219.28
2026-08-30,P1037,9,3328.92
2026-08-31,P1037,7,2589.16
2026-09-01,P1037,9,3328.92
2026-09-02,P1037,4,1479.52
2026-09-03,P1037,7,2589.16
2026-03-08,P1038,4,866.76
2026-03-09,P1038,5,1083.45
2026-03-10,P1038,2,433.38
2026-03-11,P1038,2,433.38
2026-03-12,P1038,1,216.69
2026-03-14,P1038,7,1516.83
2026-03-15,P1038,2,433.38
2026-03-16,P1038,2,433.38
2026-03-17,P1038,1,216.69
2026-03-18,P1038,2,433.38
2026-03-19,P1038,1,216.69
2026-03-20,P1038,5,1083.45
2026-03-21,P1038,2,433.38
2026-03-22,P1038,1,216.69
2026-03-23,P1038,5,1083.45
2026-03-24,P1038,1,216.69
2026-03-25,P1038,3,650.07
2026-03-26,P1038,7,1516.83
2026-03-27,P1038,4,866.76
2026-03-28,P1038,5,1083.45
2026-03-29,P1038,2,433.38
2026-03-30,P1038,1,216.69
2026-03-31,P1038,3,650.07
2026-04-01,P1038,5,1083.45
2026-04-02,P1038,2,433.38
2026-04-03,P1038,2,433.38
2026-04-04,P1038,1,216.69
2026-04-05,P1038,4,866.76
2026-04-06,P1038,5,1083.45
2026-04-07,P1038,2,433.38
2026-04-08,P1038,1,216.69
2026-04-09,P1038,4,866.76
2026-04-10,P1038,3,650.07
2026-04-11,P1038,2,433.38
2026-04-12,P1038,3,650.07
2026-04-13,P1038,4,866.76
